SKU,Price,Date
2,57.2,09-09-2013
3,65.84,18-11-2012
1,89.96,27-03-2013
1,99,27-03-2013
1,98.99,27-03-2013
3,54,27-03-2013
2,40,27-03-2013
3,55,27-03-2013
1,200,09-09-2013
3,91.97,09-09-2013
1,186.75,09-09-2013
3,69.24,19-11-2012
2,57.95,09-09-2013
3,65.86,19-11-2012
2,30.49,19-11-2012
1,92.1,19-11-2012
1,87.75,19-11-2012
3,51.95,19-11-2012
3,70.44,19-11-2012
2,39.15,28-03-2013
1,102.08,28-03-2013
1,141.4,09-09-2013
3,57.94,28-03-2013
3,66.85,19-11-2012
3,59,19-11-2012
1,96.06,19-11-2012
1,87.74,19-11-2012
3,65.87,19-11-2012
3,66.01,19-11-2012
3,65.84,19-11-2012
2,40,28-03-2013
1,99.99,28-03-2013
3,48.64,28-03-2013
2,27,19-11-2012
1,100.25,28-03-2013
1,89.96,28-03-2013
1,98.99,28-03-2013
1,99,28-03-2013
3,54,28-03-2013
3,55,28-03-2013
3,57.94,28-03-2013
3,69.24,20-11-2012
2,32.82,20-11-2012
3,70.32,20-11-2012
3,65.86,20-11-2012
2,30.49,20-11-2012
1,88.9,20-11-2012
1,87.75,20-11-2012
3,70.32,20-11-2012
3,70.32,20-11-2012
3,69.32,20-11-2012
3,59,20-11-2012
3,65.87,20-11-2012
2,66.24,10-09-2013
1,87.74,20-11-2012
2,57.05,10-09-2013
2,57.3,10-09-2013
3,66.01,20-11-2012
2,66.26,10-09-2013
1,188.95,10-09-2013
1,102.08,29-03-2013
2,40,29-03-2013
3,64.94,10-09-2013
1,99.99,29-03-2013
2,40,29-03-2013
3,48.64,29-03-2013
2,64.1,10-09-2013
1,158.65,10-09-2013
3,69.24,21-11-2012
2,32.82,21-11-2012
3,65.86,21-11-2012
2,30.49,21-11-2012
1,100.25,29-03-2013
1,92.05,21-11-2012
1,87.75,21-11-2012
1,98.99,29-03-2013
1,99,29-03-2013
3,54,29-03-2013
1,186.75,10-09-2013
3,70.23,21-11-2012
2,40,29-03-2013
3,55,29-03-2013
3,57.94,29-03-2013
1,200,10-09-2013
3,69.28,21-11-2012
3,59,21-11-2012
3,70.23,21-11-2012
1,87.74,21-11-2012
3,65.87,21-11-2012
3,66.01,21-11-2012
2,57.2,10-09-2013
1,99.91,30-03-2013
2,40.47,30-03-2013
3,57.93,30-03-2013
2,32.82,22-11-2012
3,69.24,22-11-2012
2,40.47,30-03-2013
3,65.86,22-11-2012
2,30.49,22-11-2012
1,99.99,30-03-2013
1,91.4,22-11-2012
3,48.64,30-03-2013
1,87.75,22-11-2012
2,34.03,22-11-2012
1,152.17,11-09-2013
1,152.7,11-09-2013
3,71.35,22-11-2012
2,33.99,30-03-2013
3,64.94,11-09-2013
1,98.99,30-03-2013
1,99,30-03-2013
3,67.77,22-11-2012
3,54,30-03-2013
3,59,22-11-2012
2,57.2,11-09-2013
3,65.87,22-11-2012
1,87.74,22-11-2012
2,60.15,11-09-2013
3,66.01,22-11-2012
2,40,30-03-2013
3,55,30-03-2013
1,158.65,11-09-2013
2,55,11-09-2013
1,145.5,11-09-2013
2,57.05,11-09-2013
1,166.32,11-09-2013
2,54.73,11-09-2013
2,66.26,11-09-2013
1,99.91,31-03-2013
2,40.47,31-03-2013
2,31.41,24-11-2012
3,65.86,24-11-2012
3,69.24,24-11-2012
2,30.49,24-11-2012
1,92.05,24-11-2012
2,34.03,24-11-2012
1,90,31-03-2013
3,71.35,24-11-2012
2,40.47,31-03-2013
1,99.99,31-03-2013
3,48.64,31-03-2013
3,67.61,24-11-2012
3,59,24-11-2012
3,65.87,24-11-2012
1,97.23,24-11-2012
1,87.74,24-11-2012
3,66.01,24-11-2012
2,33.99,31-03-2013
1,89.96,31-03-2013
1,149,12-09-2013
3,64.94,12-09-2013
1,98.99,31-03-2013
1,99,31-03-2013
3,54,31-03-2013
3,55,31-03-2013
2,40,31-03-2013
3,57.94,31-03-2013
2,57.2,12-09-2013
2,60.15,12-09-2013
2,31.41,25-11-2012
3,69.24,25-11-2012
3,65.86,25-11-2012
2,30.49,25-11-2012
1,92.05,25-11-2012
2,34.03,25-11-2012
1,145.44,12-09-2013
3,71.35,25-11-2012
2,55,12-09-2013
3,67.61,25-11-2012
3,59,25-11-2012
3,65.87,25-11-2012
3,66.01,25-11-2012
1,87.74,25-11-2012
2,57.05,12-09-2013
1,166.32,12-09-2013
2,54.73,12-09-2013
1,186.73,12-09-2013
2,66.26,12-09-2013
1,99.92,01-04-2013
2,40,01-04-2013
1,100,01-04-2013
1,99.99,01-04-2013
2,40,01-04-2013
3,48.64,01-04-2013
2,33.98,01-04-2013
2,31.41,26-11-2012
3,65.86,26-11-2012
2,30.49,26-11-2012
1,89.96,01-04-2013
1,92.05,26-11-2012
1,99,01-04-2013
3,54,01-04-2013
1,98.99,01-04-2013
2,34.03,26-11-2012
3,71.35,26-11-2012
3,55,01-04-2013
3,57.94,01-04-2013
2,40,01-04-2013
3,66.37,26-11-2012
3,59,26-11-2012
3,65.87,26-11-2012
3,71.35,26-11-2012
1,97.23,26-11-2012
1,87.74,26-11-2012
3,66.01,26-11-2012
1,108.57,02-04-2013
1,99.92,02-04-2013
2,40,02-04-2013
2,31.41,27-11-2012
1,87.74,27-11-2012
3,65.86,27-11-2012
2,30.49,27-11-2012
1,100,02-04-2013
1,92.05,27-11-2012
2,40,02-04-2013
1,99.99,02-04-2013
3,48.64,02-04-2013
1,136.35,13-09-2013
2,33.96,02-04-2013
3,62.71,27-11-2012
3,59,27-11-2012
3,65.87,27-11-2012
1,89.96,02-04-2013
1,87.74,27-11-2012
3,66.01,27-11-2012
3,54,02-04-2013
1,98.99,02-04-2013
1,99,02-04-2013
2,53.9,13-09-2013
1,145.44,13-09-2013
1,142.72,13-09-2013
2,60.15,13-09-2013
2,40,02-04-2013
3,55,02-04-2013
3,57.94,02-04-2013
2,57.05,13-09-2013
3,60,13-09-2013
3,73.66,13-09-2013
1,148.15,13-09-2013
2,51.49,13-09-2013
2,57.95,13-09-2013
2,31.41,28-11-2012
3,65.86,28-11-2012
2,30.49,28-11-2012
1,97.96,28-11-2012
1,148.17,13-09-2013
1,97.25,28-11-2012
1,145.44,13-09-2013
1,85.01,03-04-2013
1,108.37,03-04-2013
1,99.9,03-04-2013
2,54.7,13-09-2013
2,40,03-04-2013
3,64.76,28-11-2012
3,59,28-11-2012
1,97.96,28-11-2012
3,65.87,28-11-2012
1,87.74,28-11-2012
3,66.01,28-11-2012
2,40,03-04-2013
1,99.99,03-04-2013
3,48.64,03-04-2013
2,33.94,03-04-2013
1,99.98,03-04-2013
1,99,03-04-2013
3,54,03-04-2013
2,40,03-04-2013
3,55,03-04-2013
3,57.94,03-04-2013
2,31.41,29-11-2012
3,65.86,29-11-2012
2,30.49,29-11-2012
1,97.96,29-11-2012
1,98.05,29-11-2012
1,97.96,29-11-2012
1,97.96,29-11-2012
3,65.87,29-11-2012
3,64.73,29-11-2012
3,59,29-11-2012
1,87.74,29-11-2012
3,66.01,29-11-2012
1,108.57,04-04-2013
2,40,04-04-2013
1,99.99,04-04-2013
2,40,04-04-2013
3,48.64,04-04-2013
3,63.5,13-09-2013
2,33.92,04-04-2013
1,84.65,14-09-2013
1,99.98,04-04-2013
3,54,04-04-2013
1,108.59,04-04-2013
2,40,04-04-2013
3,48.63,04-04-2013
2,40.48,04-04-2013
2,31.41,30-11-2012
2,53.9,14-09-2013
1,142.72,14-09-2013
2,60.15,14-09-2013
3,65.86,30-11-2012
2,30.49,30-11-2012
1,97.96,30-11-2012
2,26.99,30-11-2012
1,97.96,30-11-2012
1,102.3,05-04-2013
1,110.96,05-04-2013
2,40.82,05-04-2013
2,51.49,14-09-2013
1,99.99,05-04-2013
2,40.82,05-04-2013
1,145.44,14-09-2013
3,66,14-09-2013
3,48.64,05-04-2013
3,64.71,30-11-2012
3,73.64,14-09-2013
3,59,30-11-2012
2,53.95,14-09-2013
3,65.87,30-11-2012
1,97.96,30-11-2012
1,87.74,30-11-2012
2,57.95,14-09-2013
3,66.01,30-11-2012
1,99.98,05-04-2013
1,148.17,14-09-2013
3,62.73,14-09-2013
2,57.05,14-09-2013
3,77.58,14-09-2013
3,54,05-04-2013
1,130.98,14-09-2013
3,73.66,14-09-2013
3,55,05-04-2013
2,32.77,01-12-2012
2,40,05-04-2013
2,31.41,01-12-2012
3,45.98,05-04-2013
2,40.48,05-04-2013
3,65.86,01-12-2012
1,97.96,01-12-2012
1,98.05,01-12-2012
1,97.96,01-12-2012
1,97.96,01-12-2012
3,64.17,01-12-2012
3,59,01-12-2012
3,62.45,01-12-2012
3,66.01,01-12-2012
1,87.74,01-12-2012
2,51.43,15-09-2013
2,57.05,15-09-2013
1,148.15,15-09-2013
3,72.95,15-09-2013
3,68.08,15-09-2013
2,53.9,15-09-2013
2,42.1,05-04-2013
2,43.69,06-04-2013
1,102.3,06-04-2013
1,110.96,06-04-2013
1,99.9,06-04-2013
2,31.41,02-12-2012
1,86.85,02-12-2012
3,65.86,02-12-2012
1,97.96,02-12-2012
2,40.82,06-04-2013
1,99.99,06-04-2013
3,48.64,06-04-2013
1,97.96,02-12-2012
1,99.98,06-04-2013
2,52.46,15-09-2013
1,110.96,06-04-2013
3,54,06-04-2013
3,64.13,02-12-2012
3,59,02-12-2012
3,62.45,02-12-2012
1,97.96,02-12-2012
1,87.74,02-12-2012
1,145.44,15-09-2013
2,40,06-04-2013
3,55,06-04-2013
2,40.48,06-04-2013
3,72.23,15-09-2013
3,45.98,06-04-2013
3,68.73,15-09-2013
2,51.45,15-09-2013
2,57.95,15-09-2013
1,148.17,15-09-2013
2,42.1,06-04-2013
3,72.23,15-09-2013
1,83.65,15-09-2013
2,31.41,03-12-2012
3,65.86,03-12-2012
1,85.98,03-12-2012
1,97.96,03-12-2012
1,97.96,03-12-2012
3,62.45,03-12-2012
1,97.96,03-12-2012
1,87.74,03-12-2012
3,63.56,03-12-2012
3,59,03-12-2012
1,102.3,07-04-2013
1,95.07,07-04-2013
1,99.99,07-04-2013
2,40.82,07-04-2013
3,48.64,07-04-2013
2,31.41,04-12-2012
2,43.71,07-04-2013
3,65.86,04-12-2012
1,99.98,07-04-2013
1,97.96,04-12-2012
3,54,07-04-2013
3,72.15,04-12-2012
2,40,07-04-2013
3,45.97,07-04-2013
2,40.48,07-04-2013
3,65.07,04-12-2012
3,59,04-12-2012
1,97.96,04-12-2012
3,62.45,04-12-2012
1,87.74,04-12-2012
3,66.01,04-12-2012
1,95.15,07-04-2013
1,89.98,07-04-2013
2,42.1,07-04-2013
1,78.2,16-09-2013
1,148.58,16-09-2013
3,70.97,16-09-2013
1,74.99,16-09-2013
2,60.15,16-09-2013
2,53.9,16-09-2013
2,31.41,05-12-2012
3,65.86,05-12-2012
1,97.96,05-12-2012
1,98.05,05-12-2012
1,97.96,05-12-2012
2,51.49,16-09-2013
1,97.96,05-12-2012
3,65.11,05-12-2012
3,59,05-12-2012
1,145.44,16-09-2013
3,62.45,05-12-2012
1,91.68,05-12-2012
3,70.97,16-09-2013
3,66.01,05-12-2012
3,70.99,16-09-2013
3,72.93,16-09-2013
1,102.3,08-04-2013
2,51.4,16-09-2013
1,95.07,08-04-2013
2,57.95,16-09-2013
1,99.99,08-04-2013
1,96.63,08-04-2013
2,41.07,08-04-2013
1,74.55,16-09-2013
1,148.17,16-09-2013
3,48.64,08-04-2013
1,95.15,08-04-2013
2,57.05,16-09-2013
2,43.77,08-04-2013
1,148.15,16-09-2013
1,99.98,08-04-2013
3,54,08-04-2013
2,45,08-04-2013
3,44.99,08-04-2013
2,35,05-12-2012
2,40.48,08-04-2013
2,31.41,06-12-2012
3,65.86,06-12-2012
1,90.72,06-12-2012
1,90.72,06-12-2012
1,87.93,08-04-2013
3,65.95,06-12-2012
3,64.56,06-12-2012
3,59,06-12-2012
3,58.7,06-12-2012
1,90.72,06-12-2012
1,91.68,06-12-2012
3,66.01,06-12-2012
2,31.41,07-12-2012
2,35,06-12-2012
3,58.69,07-12-2012
1,90.72,07-12-2012
1,88.73,07-12-2012
1,90.45,07-12-2012
2,42.1,08-04-2013
3,72.15,07-12-2012
1,102.3,09-04-2013
1,84.73,07-12-2012
1,95.07,09-04-2013
3,65.95,07-12-2012
3,63.5,07-12-2012
3,59,07-12-2012
3,58.7,07-12-2012
2,41.07,09-04-2013
1,90.72,07-12-2012
1,86.08,07-12-2012
1,99.99,09-04-2013
3,66.01,07-12-2012
3,48.64,09-04-2013
2,43.77,09-04-2013
1,99.98,09-04-2013
2,45,09-04-2013
2,35,07-12-2012
2,40.48,09-04-2013
3,44.99,09-04-2013
2,31.41,08-12-2012
2,53.9,17-09-2013
3,58.69,08-12-2012
1,90.72,08-12-2012
1,168.87,17-09-2013
1,90.45,08-12-2012
1,93.14,08-12-2012
2,60.15,17-09-2013
1,95.15,09-04-2013
3,72.15,08-12-2012
1,90.72,08-12-2012
1,87.93,09-04-2013
2,42.1,09-04-2013
3,65.95,08-12-2012
3,63.39,08-12-2012
3,59,08-12-2012
3,58.7,08-12-2012
1,90.72,08-12-2012
1,86.08,08-12-2012
3,66.01,08-12-2012
2,51.49,17-09-2013
1,102.47,17-09-2013
2,57.95,17-09-2013
2,51.4,17-09-2013
2,42.1,10-04-2013
1,95.07,10-04-2013
1,148.17,17-09-2013
2,35,08-12-2012
2,31.41,09-12-2012
1,149.57,17-09-2013
3,58.69,09-12-2012
3,58.69,09-12-2012
2,57.05,17-09-2013
1,166.32,17-09-2013
1,90.72,09-12-2012
1,155.81,17-09-2013
1,90.45,09-12-2012
1,91.07,09-12-2012
1,99.99,10-04-2013
2,40.73,10-04-2013
3,48.64,10-04-2013
1,90.72,09-12-2012
1,99.98,10-04-2013
3,65.95,09-12-2012
1,90.72,09-12-2012
3,54,10-04-2013
3,62.5,09-12-2012
3,59,09-12-2012
3,58.7,09-12-2012
1,90.72,09-12-2012
3,66.01,09-12-2012
1,86.08,09-12-2012
1,107.92,10-04-2013
3,55,10-04-2013
2,40.87,10-04-2013
1,102.3,10-04-2013
1,94.99,10-04-2013
2,35,09-12-2012
2,31.41,10-12-2012
3,58.69,10-12-2012
3,58.69,10-12-2012
1,90.72,10-12-2012
1,90.35,10-12-2012
1,90.72,10-12-2012
3,58.65,10-12-2012
1,90.72,10-12-2012
3,62.5,10-12-2012
3,59,10-12-2012
3,58.7,10-12-2012
1,90.72,10-12-2012
1,86.08,10-12-2012
1,85,10-12-2012
2,42.1,11-04-2013
1,94.93,11-04-2013
2,53.9,18-09-2013
1,168.87,18-09-2013
2,60.15,18-09-2013
1,99.99,11-04-2013
2,40.59,11-04-2013
2,40.31,11-04-2013
3,48.64,11-04-2013
1,147.22,18-09-2013
1,99.98,11-04-2013
3,54,11-04-2013
2,51.49,18-09-2013
2,31.41,11-12-2012
3,58.69,11-12-2012
3,58.69,11-12-2012
2,40.87,11-04-2013
1,90.72,11-12-2012
1,90.45,11-12-2012
1,95.15,11-04-2013
2,51.4,18-09-2013
1,94.85,11-04-2013
1,102.3,11-04-2013
2,57.95,18-09-2013
3,62.5,11-12-2012
3,59,11-12-2012
3,58.7,11-12-2012
1,90.72,11-12-2012
1,86.08,11-12-2012
1,147.19,18-09-2013
1,149.57,18-09-2013
2,57.05,18-09-2013
1,166.32,18-09-2013
1,155.81,18-09-2013
1,181.72,18-09-2013
2,31.41,12-12-2012
2,35,11-12-2012
3,58.69,12-12-2012
3,58.69,12-12-2012
1,90.72,12-12-2012
2,31,12-12-2012
1,90.35,12-12-2012
1,90.29,12-12-2012
2,42.1,12-04-2013
1,94.93,12-04-2013
1,90.72,12-12-2012
3,62.5,12-12-2012
3,59,12-12-2012
3,57.61,12-12-2012
1,86.08,12-12-2012
1,99.99,12-04-2013
2,40.29,12-04-2013
2,40.26,12-04-2013
3,48.64,12-04-2013
1,99.98,12-04-2013
3,54,12-04-2013
2,40.87,12-04-2013
1,95.15,12-04-2013
2,34.98,13-12-2012
2,31.41,13-12-2012
3,58.69,13-12-2012
1,94.85,12-04-2013
3,58.69,13-12-2012
1,90.72,13-12-2012
1,90.45,13-12-2012
1,90.29,13-12-2012
3,62.5,13-12-2012
3,59,13-12-2012
3,57.61,13-12-2012
1,90.72,13-12-2012
1,86.08,13-12-2012
1,185.82,19-09-2013
1,199.28,19-09-2013
1,85,13-12-2012
2,51.3,19-09-2013
2,53.97,19-09-2013
2,53.9,19-09-2013
1,200,19-09-2013
1,186.75,19-09-2013
2,31.41,14-12-2012
3,58.69,14-12-2012
3,58.69,14-12-2012
1,91.92,14-12-2012
1,91.7,14-12-2012
3,66,14-12-2012
1,89.19,14-12-2012
1,87.93,13-04-2013
1,91.92,14-12-2012
2,40,13-04-2013
1,99.99,13-04-2013
2,40.26,13-04-2013
3,48.64,13-04-2013
1,95.15,13-04-2013
1,91.92,14-12-2012
3,62.5,14-12-2012
3,59,14-12-2012
2,57.95,19-09-2013
1,91.92,14-12-2012
3,57,14-12-2012
1,86.08,14-12-2012
2,58.94,19-09-2013
1,87.92,13-04-2013
1,147.19,19-09-2013
1,87.91,13-04-2013
3,54,13-04-2013
2,58.99,19-09-2013
1,166.32,19-09-2013
2,58.92,19-09-2013
3,55,13-04-2013
2,31.38,15-12-2012
2,40.87,13-04-2013
1,185.82,20-09-2013
1,181.85,20-09-2013
3,58.69,15-12-2012
3,58.69,15-12-2012
1,91.92,15-12-2012
1,91.7,15-12-2012
1,88.93,15-12-2012
3,66,15-12-2012
2,50.99,20-09-2013
1,91.92,15-12-2012
2,53.97,20-09-2013
2,53.9,20-09-2013
1,95.07,13-04-2013
2,32,13-04-2013
3,62.5,15-12-2012
3,59,15-12-2012
3,57,15-12-2012
1,91.92,15-12-2012
1,86.08,15-12-2012
2,50.99,20-09-2013
1,197.7,20-09-2013
1,186.75,20-09-2013
2,57.95,20-09-2013
1,147.19,20-09-2013
2,31.41,16-12-2012
3,58.69,16-12-2012
3,58.69,16-12-2012
1,92.34,16-12-2012
1,92.15,16-12-2012
1,88.79,16-12-2012
1,166.32,20-09-2013
1,92.34,16-12-2012
2,57.93,20-09-2013
1,87.93,14-04-2013
3,62.5,16-12-2012
3,59,16-12-2012
3,57,16-12-2012
1,92.34,16-12-2012
1,86.08,16-12-2012
2,40,14-04-2013
1,99.99,14-04-2013
2,37.33,14-04-2013
3,48.64,14-04-2013
3,54.5,16-12-2012
1,87.92,14-04-2013
1,87.91,14-04-2013
3,54,14-04-2013
1,185.82,21-09-2013
2,31.41,17-12-2012
3,55,14-04-2013
1,181.85,21-09-2013
2,40.87,14-04-2013
3,58.69,17-12-2012
3,58.69,17-12-2012
1,92.34,17-12-2012
3,54.45,21-09-2013
1,92.15,17-12-2012
1,88.79,17-12-2012
2,50.95,21-09-2013
2,53.97,21-09-2013
1,95.15,14-04-2013
2,53.9,21-09-2013
1,95.07,14-04-2013
3,62.5,17-12-2012
3,59,17-12-2012
2,32,14-04-2013
1,92.34,17-12-2012
3,54.5,17-12-2012
1,86.08,17-12-2012
2,50.99,21-09-2013
1,127.4,21-09-2013
1,186.75,21-09-2013
3,54.44,21-09-2013
1,127.4,21-09-2013
2,31.41,18-12-2012
3,58.69,18-12-2012
3,58.69,18-12-2012
1,92.34,18-12-2012
1,92.15,18-12-2012
1,88.79,18-12-2012
1,150.63,21-09-2013
1,166.32,21-09-2013
2,35.93,18-12-2012
1,87.91,15-04-2013
3,62.5,18-12-2012
3,59,18-12-2012
1,92.34,18-12-2012
1,99.99,15-04-2013
2,40,15-04-2013
2,35.68,15-04-2013
3,48.64,15-04-2013
1,95.15,15-04-2013
1,87.9,15-04-2013
1,87.91,15-04-2013
3,54,15-04-2013
2,40.87,15-04-2013
1,185.82,22-09-2013
2,31.41,19-12-2012
1,181.85,22-09-2013
3,61.91,19-12-2012
1,92.34,19-12-2012
3,53.25,22-09-2013
1,92.15,19-12-2012
1,88.75,19-12-2012
2,50.6,22-09-2013
3,66,19-12-2012
2,53.97,22-09-2013
2,53.9,22-09-2013
1,95.07,15-04-2013
2,35.93,19-12-2012
2,32,15-04-2013
2,40.45,15-04-2013
1,166.31,22-09-2013
3,63.34,19-12-2012
3,59,19-12-2012
1,92.34,19-12-2012
1,85.99,19-12-2012
3,53.3,22-09-2013
3,66.01,19-12-2012
2,50.99,22-09-2013
1,186.75,22-09-2013
3,53.44,22-09-2013
1,127.4,22-09-2013
2,31.41,20-12-2012
3,61.91,20-12-2012
1,92.34,20-12-2012
1,92.15,20-12-2012
1,88.74,20-12-2012
1,166.32,22-09-2013
1,92.34,20-12-2012
1,87.9,16-04-2013
2,40,16-04-2013
3,62.5,20-12-2012
3,59,20-12-2012
3,52,20-12-2012
1,92.34,20-12-2012
2,38.33,16-04-2013
3,48.64,16-04-2013
3,61.89,20-12-2012
1,87.89,16-04-2013
1,87.91,16-04-2013
3,54,16-04-2013
2,40.87,16-04-2013
1,95.15,16-04-2013
2,40,16-04-2013
1,95.07,16-04-2013
2,35.91,21-12-2012
2,40.45,16-04-2013
2,30.9,21-12-2012
3,61.91,21-12-2012
2,36,21-12-2012
1,84.98,21-12-2012
1,88.74,21-12-2012
1,84.99,21-12-2012
2,35.93,21-12-2012
1,83.97,21-12-2012
3,64.6,21-12-2012
3,59,21-12-2012
1,83.99,21-12-2012
1,185.82,23-09-2013
3,50.69,23-09-2013
2,50,23-09-2013
2,53.97,23-09-2013
1,120,23-09-2013
2,53.9,23-09-2013
1,200,23-09-2013
2,50.99,23-09-2013
3,50.68,23-09-2013
2,42.1,17-04-2013
2,30.89,22-12-2012
3,61.91,22-12-2012
3,59.93,17-04-2013
1,84.98,22-12-2012
1,84.99,22-12-2012
1,186.75,23-09-2013
1,87.87,17-04-2013
2,40,17-04-2013
2,39.21,17-04-2013
3,48.64,17-04-2013
1,83.97,22-12-2012
1,166.31,23-09-2013
1,92.4,17-04-2013
3,62.5,22-12-2012
3,59,22-12-2012
1,84.99,22-12-2012
2,32.44,22-12-2012
3,54,17-04-2013
1,83.99,22-12-2012
1,87.88,17-04-2013
3,55,17-04-2013
2,40.48,17-04-2013
1,119.95,23-09-2013
1,87.88,17-04-2013
3,50.68,23-09-2013
1,95.07,17-04-2013
2,40,17-04-2013
2,30.89,23-12-2012
3,61.99,23-12-2012
3,63.58,23-12-2012
1,84.98,23-12-2012
1,84.99,23-12-2012
1,83.97,23-12-2012
3,62.5,23-12-2012
3,59,23-12-2012
3,65.55,23-12-2012
2,31.03,23-12-2012
1,83.99,23-12-2012
1,95.07,18-04-2013
2,40,18-04-2013
2,38,18-04-2013
2,40,18-04-2013
1,85,18-04-2013
2,39.13,18-04-2013
3,63.58,24-12-2012
3,61.99,24-12-2012
3,48.64,18-04-2013
3,63.58,24-12-2012
1,84.98,24-12-2012
1,92.4,18-04-2013
1,84.99,24-12-2012
3,54,18-04-2013
1,185.82,24-09-2013
1,83.97,24-12-2012
3,62.5,24-12-2012
3,50.19,24-09-2013
1,87.88,18-04-2013
3,55,18-04-2013
2,39.13,18-04-2013
2,49.75,24-09-2013
3,63.58,24-12-2012
2,30.13,24-12-2012
2,53.9,24-09-2013
1,83.99,24-12-2012
1,95.15,18-04-2013
1,200,24-09-2013
2,50.99,24-09-2013
1,85,18-04-2013
3,59.93,18-04-2013
1,186.75,24-09-2013
3,61.99,25-12-2012
1,84.98,25-12-2012
3,63.11,25-12-2012
1,84.99,25-12-2012
3,50.19,24-09-2013
1,157.77,24-09-2013
1,83.97,25-12-2012
3,50.19,24-09-2013
3,62.5,25-12-2012
1,94.48,19-04-2013
1,85.99,25-12-2012
3,66.01,25-12-2012
2,40,19-04-2013
2,38,19-04-2013
2,30.13,25-12-2012
3,63.11,25-12-2012
1,83.99,25-12-2012
3,67.28,25-12-2012
2,40,19-04-2013
2,57.88,24-09-2013
1,85,19-04-2013
2,38.75,19-04-2013
3,48.64,19-04-2013
1,92.4,19-04-2013
3,54,19-04-2013
1,87.88,19-04-2013
3,61.99,26-12-2012
3,55,19-04-2013
2,39.13,19-04-2013
3,63.11,26-12-2012
2,40.48,19-04-2013
1,87.75,26-12-2012
1,84.99,26-12-2012
3,62.11,26-12-2012
1,83.97,26-12-2012
3,68.82,26-12-2012
1,85,19-04-2013
1,85.99,26-12-2012
3,66.01,26-12-2012
3,59.93,19-04-2013
3,63.11,26-12-2012
2,29.71,26-12-2012
3,67.28,26-12-2012
1,83.99,26-12-2012
1,185.82,25-09-2013
3,49.9,25-09-2013
2,49.65,25-09-2013
3,59.54,27-12-2012
3,61.99,27-12-2012
1,89.2,27-12-2012
3,63.55,27-12-2012
1,87.75,27-12-2012
2,53.9,25-09-2013
1,200,25-09-2013
2,49.7,25-09-2013
1,84.99,27-12-2012
1,77.97,27-12-2012
1,85,20-04-2013
3,62.11,27-12-2012
1,83.97,27-12-2012
3,63.36,27-12-2012
1,85.99,27-12-2012
3,66.01,27-12-2012
2,40,20-04-2013
1,85,20-04-2013
3,63.55,27-12-2012
2,31.34,27-12-2012
2,38.49,20-04-2013
3,48.64,20-04-2013
1,83.99,27-12-2012
1,92.4,20-04-2013
1,186.75,25-09-2013
3,54,20-04-2013
1,87.88,20-04-2013
3,55,20-04-2013
2,39.13,20-04-2013
3,54.77,20-04-2013
2,38.49,20-04-2013
3,61.99,28-12-2012
1,157.77,25-09-2013
2,29.81,28-12-2012
3,63.55,28-12-2012
1,92.1,28-12-2012
2,40,20-04-2013
1,94.48,20-04-2013
1,87.75,28-12-2012
2,38,20-04-2013
1,89.29,28-12-2012
2,57.95,25-09-2013
2,57.93,25-09-2013
3,62.11,28-12-2012
1,218.09,25-09-2013
3,66.01,28-12-2012
1,85.99,28-12-2012
3,64.64,28-12-2012
2,31.34,28-12-2012
3,60,28-12-2012
1,85.99,28-12-2012
3,62.89,29-12-2012
3,61.99,29-12-2012
1,85,21-04-2013
2,29.77,29-12-2012
1,92.95,29-12-2012
1,87.75,29-12-2012
2,40,21-04-2013
2,38.26,21-04-2013
2,28.02,29-12-2012
3,48.64,21-04-2013
3,62.11,29-12-2012
1,95.15,21-04-2013
1,95,29-12-2012
3,64.26,29-12-2012
1,93.28,29-12-2012
1,92.4,21-04-2013
1,93,29-12-2012
1,85.99,29-12-2012
3,60,29-12-2012
3,64.14,29-12-2012
3,54,21-04-2013
1,87.88,21-04-2013
1,185.82,26-09-2013
3,53.85,21-04-2013
3,55,21-04-2013
2,39.13,21-04-2013
2,38.24,21-04-2013
3,49.7,26-09-2013
2,53.9,26-09-2013
1,200,26-09-2013
1,93.79,21-04-2013
2,49.7,26-09-2013
2,38,21-04-2013
2,38.22,21-04-2013
1,85,29-12-2012
1,145.49,26-09-2013
3,61.99,30-12-2012
1,195.28,26-09-2013
2,28.43,30-12-2012
1,92.95,30-12-2012
1,87.75,30-12-2012
2,48.95,26-09-2013
1,93.75,30-12-2012
3,62.11,30-12-2012
3,62.5,30-12-2012
1,95,30-12-2012
3,60,30-12-2012
1,93.76,30-12-2012
1,87.74,30-12-2012
1,93,30-12-2012
3,60,30-12-2012
1,186.75,26-09-2013
3,60,30-12-2012
1,157.77,26-09-2013
1,218.09,26-09-2013
1,85,30-12-2012
1,85,22-04-2013
3,59.93,22-04-2013
3,59.99,31-12-2012
2,29.05,31-12-2012
1,89.15,31-12-2012
1,87.75,31-12-2012
2,40,22-04-2013
2,38.08,22-04-2013
1,85,22-04-2013
3,48.64,22-04-2013
1,93.75,31-12-2012
1,87.91,22-04-2013
3,62.11,31-12-2012
3,65.11,31-12-2012
3,63.11,31-12-2012
3,60,31-12-2012
3,54,22-04-2013
1,93.76,31-12-2012
1,93,31-12-2012
3,60,31-12-2012
1,87.74,31-12-2012
1,87.88,22-04-2013
3,55,22-04-2013
2,39.13,22-04-2013
3,51.32,22-04-2013
3,60,31-12-2012
2,38.06,22-04-2013
